seq_num,folder,crop_index,label,arrival_timestamp,interarrival_delay
0,normal,3456,0,1782430109.0815275,0.0
1,normal,1567,0,1782430109.12677,0.0452425479888916
2,normal,72,0,1782430109.1701655,0.0433955192565918
3,normal,2871,0,1782430109.2265918,0.056426286697387695
4,normal,3289,1,1782430109.2692919,0.04270005226135254
5,normal,3514,0,1782430109.3161516,0.0468597412109375
6,normal,3082,1,1782430109.362967,0.04681539535522461
7,normal,3178,1,1782430109.4191217,0.056154727935791016
8,normal,2552,0,1782430109.4713256,0.05220389366149902
9,normal,3383,1,1782430109.5131745,0.04184889793395996
10,normal,2602,0,1782430109.5574732,0.044298648834228516
11,normal,620,0,1782430109.6070535,0.04958033561706543
12,normal,1780,0,1782430109.6474473,0.040393829345703125
13,normal,1636,0,1782430109.7047386,0.057291269302368164
14,normal,1217,0,1782430109.7483916,0.043653011322021484
15,normal,61,0,1782430109.7966282,0.04823660850524902
16,normal,427,0,1782430109.843557,0.04692864418029785
17,normal,218,0,1782430109.8856366,0.04207968711853027
18,normal,1228,0,1782430109.9389765,0.05333995819091797
19,normal,1998,0,1782430109.98627,0.04729342460632324
20,normal,887,2,1782430110.0396273,0.05335736274719238
21,normal,939,2,1782430110.102056,0.06242871284484863
22,normal,1133,0,1782430110.1483433,0.04628729820251465
23,normal,2455,0,1782430110.1982088,0.0498654842376709
24,normal,1635,0,1782430110.250506,0.052297115325927734
25,normal,2701,0,1782430110.3195755,0.06906962394714355
26,normal,2259,0,1782430110.3749223,0.05534672737121582
27,normal,1282,0,1782430110.4234946,0.04857230186462402
28,normal,3155,1,1782430110.4695108,0.04601621627807617
29,normal,832,2,1782430110.5310667,0.06155586242675781
30,normal,2476,0,1782430110.574707,0.0436403751373291
31,normal,1646,0,1782430110.6305625,0.055855512619018555
32,normal,596,0,1782430110.6779912,0.04742860794067383
33,normal,2412,0,1782430110.7235823,0.045591115951538086
34,normal,3628,0,1782430110.7763765,0.05279421806335449
35,normal,3021,0,1782430110.8181744,0.04179787635803223
36,normal,2817,0,1782430110.866529,0.0483546257019043
37,normal,2549,0,1782430110.9234378,0.05690884590148926
38,normal,285,0,1782430110.9643836,0.04094576835632324
39,normal,2848,0,1782430111.009646,0.04526233673095703
40,normal,181,0,1782430111.062214,0.05256795883178711
41,normal,3269,1,1782430111.109083,0.04686903953552246
42,normal,2959,0,1782430111.158927,0.04984402656555176
43,normal,1230,0,1782430111.2015605,0.0426335334777832
44,normal,1132,0,1782430111.244205,0.042644500732421875
45,normal,1392,0,1782430111.2879176,0.043712615966796875
46,normal,1884,0,1782430111.3475988,0.05968117713928223
47,normal,91,0,1782430111.399558,0.05195927619934082
48,normal,2026,0,1782430111.4467773,0.047219276428222656
49,normal,3425,0,1782430111.4930918,0.04631447792053223
50,normal,3149,1,1782430111.5401201,0.047028303146362305
51,normal,3671,0,1782430111.590323,0.05020284652709961
52,normal,2674,0,1782430111.63245,0.042127132415771484
53,normal,260,0,1782430111.674005,0.041554927825927734
54,normal,2860,0,1782430111.720587,0.04658198356628418
55,normal,827,2,1782430111.7723122,0.051725149154663086
56,normal,179,0,1782430111.8319817,0.05966949462890625
57,normal,2305,0,1782430111.8800385,0.048056840896606445
58,normal,3627,0,1782430111.9310057,0.05096721649169922
59,normal,1032,0,1782430111.979947,0.04894137382507324
60,normal,2408,0,1782430112.0285225,0.048575401306152344
61,normal,2521,0,1782430112.0758893,0.04736685752868652
62,normal,2561,0,1782430112.1448054,0.06891608238220215
63,normal,2065,0,1782430112.1870577,0.042252302169799805
64,normal,1410,0,1782430112.2310529,0.04399514198303223
65,normal,232,0,1782430112.2801876,0.04913473129272461
66,normal,1069,0,1782430112.3226001,0.042412519454956055
67,normal,1067,0,1782430112.3797271,0.05712699890136719
68,normal,2460,0,1782430112.4295297,0.049802541732788086
69,normal,785,2,1782430112.474037,0.04450726509094238
70,normal,3134,1,1782430112.5288918,0.0548548698425293
71,normal,132,0,1782430112.572284,0.043392181396484375
72,normal,1250,0,1782430112.61468,0.04239606857299805
73,normal,3700,0,1782430112.6742554,0.05957531929016113
74,normal,823,2,1782430112.735497,0.06124162673950195
75,normal,1492,0,1782430112.7868822,0.05138516426086426
76,normal,1044,0,1782430112.831269,0.044386863708496094
77,normal,3340,1,1782430112.8735156,0.04224658012390137
78,normal,2545,0,1782430112.9230912,0.0495755672454834
79,normal,2410,0,1782430112.9874623,0.06437110900878906
80,normal,3223,1,1782430113.0404694,0.05300712585449219
81,normal,1788,0,1782430113.1005363,0.060066938400268555
82,normal,2998,0,1782430113.1436765,0.04314017295837402
83,normal,2397,0,1782430113.191476,0.04779958724975586
84,normal,2137,0,1782430113.2378676,0.04639148712158203
85,normal,2936,0,1782430113.291565,0.05369734764099121
86,normal,998,2,1782430113.3394973,0.04793238639831543
87,normal,3443,0,1782430113.3893259,0.049828529357910156
88,normal,2129,0,1782430113.430576,0.04125022888183594
89,normal,3410,0,1782430113.4758363,0.04526019096374512
90,normal,942,2,1782430113.5284324,0.052596092224121094
91,normal,3613,0,1782430113.5830145,0.05458211898803711
92,normal,329,0,1782430113.6327941,0.049779653549194336
93,normal,1611,0,1782430113.6895714,0.056777238845825195
94,normal,1367,1,1782430113.7334993,0.043927907943725586
95,normal,2690,0,1782430113.7915263,0.058027029037475586
96,normal,648,0,1782430113.8378885,0.04636216163635254
97,normal,1609,0,1782430113.8861666,0.048278093338012695
98,normal,2661,0,1782430113.9332495,0.04708290100097656
99,normal,2498,0,1782430113.988091,0.05484151840209961
100,normal,880,2,1782430114.030449,0.0423579216003418
101,normal,295,0,1782430114.0776412,0.04719233512878418
102,normal,1528,0,1782430114.1306071,0.05296587944030762
103,normal,2225,0,1782430114.1758718,0.04526472091674805
104,normal,3446,0,1782430114.231673,0.0558011531829834
105,normal,2665,0,1782430114.2757065,0.04403352737426758
106,normal,1237,0,1782430114.3269858,0.051279306411743164
107,normal,1149,0,1782430114.3696172,0.04263138771057129
108,normal,1932,0,1782430114.4217165,0.05209922790527344
109,normal,1114,0,1782430114.4723587,0.05064225196838379
110,normal,431,0,1782430114.5307505,0.05839180946350098
111,normal,2691,0,1782430114.5754864,0.04473590850830078
112,normal,1863,0,1782430114.6306088,0.05512237548828125
113,normal,2106,0,1782430114.6781094,0.0475006103515625
114,normal,1637,0,1782430114.732644,0.0545346736907959
115,normal,835,2,1782430114.7753227,0.0426785945892334
116,normal,2223,0,1782430114.81871,0.043387413024902344
117,normal,2947,0,1782430114.8618884,0.04317831993103027
118,normal,2285,0,1782430114.9170256,0.05513715744018555
119,normal,1642,0,1782430114.9766443,0.05961871147155762
120,normal,180,0,1782430115.0283434,0.051699161529541016
121,normal,2124,0,1782430115.0793788,0.051035404205322266
122,normal,3052,1,1782430115.1256635,0.04628467559814453
123,normal,870,2,1782430115.1701005,0.04443693161010742
124,normal,2748,0,1782430115.228476,0.05837559700012207
125,normal,1761,0,1782430115.2820008,0.05352473258972168
126,normal,993,2,1782430115.325557,0.04355621337890625
127,normal,546,0,1782430115.3888938,0.06333684921264648
128,normal,3403,0,1782430115.4419122,0.05301833152770996
129,normal,2747,0,1782430115.491488,0.0495758056640625
130,normal,881,2,1782430115.5392494,0.04776144027709961
131,normal,3544,0,1782430115.5828226,0.04357314109802246
132,normal,2791,0,1782430115.6264403,0.04361772537231445
133,normal,387,0,1782430115.6815352,0.05509495735168457
134,normal,2409,0,1782430115.7254932,0.04395794868469238
135,normal,2489,0,1782430115.7762325,0.050739288330078125
136,normal,997,2,1782430115.8264422,0.050209760665893555
137,normal,259,0,1782430115.880815,0.05437278747558594
138,normal,3154,1,1782430115.9336972,0.05288219451904297
139,normal,1199,0,1782430115.983697,0.04999971389770508
140,normal,560,0,1782430116.0320585,0.04836153984069824
141,normal,1902,0,1782430116.0831115,0.05105304718017578
142,normal,1505,0,1782430116.1267226,0.04361104965209961
143,normal,49,0,1782430116.1797,0.05297732353210449
144,normal,588,0,1782430116.224122,0.044422149658203125
145,normal,1041,0,1782430116.2726543,0.04853224754333496
146,normal,363,0,1782430116.3172703,0.044615983963012695
147,normal,3101,1,1782430116.3631442,0.04587388038635254
148,normal,2745,0,1782430116.4140446,0.05090045928955078
149,normal,1516,0,1782430116.4538589,0.03981423377990723
150,normal,1176,0,1782430116.495685,0.04182624816894531
151,normal,1370,1,1782430116.5424552,0.04677009582519531
152,normal,2915,0,1782430116.596531,0.05407571792602539
153,normal,511,0,1782430116.651637,0.055106163024902344
154,normal,125,0,1782430116.7185836,0.06694650650024414
155,normal,1165,0,1782430116.7746792,0.05609560012817383
156,normal,2187,0,1782430116.8194706,0.044791460037231445
157,normal,411,0,1782430116.8637679,0.044297218322753906
158,normal,914,2,1782430116.929573,0.06580519676208496
159,normal,1569,0,1782430116.9744303,0.04485726356506348
160,normal,2254,0,1782430117.0184748,0.04404449462890625
161,normal,2064,0,1782430117.0726266,0.05415177345275879
162,normal,2845,0,1782430117.1246893,0.0520627498626709
163,normal,2341,0,1782430117.1878715,0.06318211555480957
164,normal,1320,1,1782430117.2437065,0.05583500862121582
165,normal,3604,0,1782430117.287415,0.04370856285095215
166,normal,780,2,1782430117.336776,0.04936099052429199
167,normal,971,2,1782430117.383876,0.047100067138671875
168,normal,1294,0,1782430117.439944,0.05606794357299805
169,normal,1197,0,1782430117.4921787,0.052234649658203125
170,normal,1082,0,1782430117.5350573,0.04287862777709961
171,normal,903,2,1782430117.5774868,0.042429447174072266
172,normal,537,0,1782430117.6203258,0.04283905029296875
173,normal,2679,0,1782430117.6793132,0.05898737907409668
174,normal,2164,0,1782430117.7250974,0.04578423500061035
175,normal,666,0,1782430117.771606,0.0465085506439209
176,normal,2560,0,1782430117.8206632,0.0490572452545166
177,normal,2720,0,1782430117.8751771,0.05451393127441406
178,normal,1535,0,1782430117.9202175,0.04504036903381348
179,normal,3561,0,1782430117.9688966,0.04867911338806152
180,normal,2692,0,1782430118.016242,0.04734539985656738
181,normal,445,0,1782430118.076853,0.06061100959777832
182,normal,1714,0,1782430118.1198878,0.04303479194641113
183,normal,1227,0,1782430118.164778,0.04489016532897949
184,normal,1540,0,1782430118.2130086,0.048230648040771484
185,normal,1589,0,1782430118.2584224,0.04541373252868652
186,normal,1102,0,1782430118.3028562,0.0444338321685791
187,normal,1683,0,1782430118.348032,0.045175790786743164
188,normal,2074,0,1782430118.4042294,0.056197404861450195
189,normal,1284,0,1782430118.4540699,0.049840450286865234
190,normal,1811,0,1782430118.4976044,0.04353451728820801
191,normal,3435,0,1782430118.5477002,0.05009579658508301
192,normal,1859,0,1782430118.6168523,0.0691521167755127
193,normal,2564,0,1782430118.6594856,0.0426332950592041
194,normal,2626,0,1782430118.7062838,0.0467982292175293
195,normal,2300,0,1782430118.7786083,0.07232451438903809
196,normal,2407,0,1782430118.8382068,0.059598445892333984
197,normal,466,0,1782430118.881528,0.04332113265991211
198,normal,1647,0,1782430118.9335718,0.052043914794921875
199,normal,3058,1,1782430118.9883988,0.054826974868774414
200,normal,1078,0,1782430119.0457623,0.05736351013183594
201,normal,2319,0,1782430119.0876439,0.041881561279296875
202,normal,3331,1,1782430119.1348484,0.04720449447631836
203,normal,1751,0,1782430119.1786325,0.043784141540527344
